0.0126193	52.9785	-1.42546	100
0.00710808	664.04	-0.968917	100
0.00429883	87.4045	-1.39146	100
0.0231219	993.658	-0.901947	100
0.166717	76.3139	-0.426851	100
0.0190561	240.643	-0.905262	100
0.144545	140.554	-0.26018	100
0.00466409	493.449	1.24915	100
0.00199723	16623.2	-1.65058	100
0.0292419	617.677	-0.699359	100
0.0426861	341.797	-0.697693	100
0.00200985	975.411	-1.08345	100
0.00734763	330.999	-1.4754	100
0.0940696	293.526	0.4678	100
0.00908793	276.466	-0.870496	100
0.100517	573.676	-0.716134	100
0.0522486	184.608	0.0741259	100
0.00644561	457.328	-0.401066	100
0.0432961	251.211	-0.606579	100
0.0602999	444.054	-0.219316	100
0.188129	340.903	-0.5841	100
0.00297501	1252.21	-1.51462	100
0.0310068	228.723	-0.50233	100
0.00687794	520.835	-0.748889	100
0.152088	101.781	1.04721	100
0.241729	80.5734	-0.0510979	100
0.127081	78.4191	-0.244092	100
0.0321345	133.46	-0.482601	100
0.0251715	97.7833	-1.26214	100
0.00698972	210.087	-0.603607	100
0.00207355	1126.09	-0.503177	100
0.0884158	218.91	0.00687842	100
0.00654873	753.545	-1.07681	100
0.0136783	329.117	-0.938237	100
0.012975	866.456	-0.475677	100
0.0202758	185.841	-1.25855	100
0.0523378	184.937	-0.82038	100
0.0451425	123.648	-0.815619	100
0.0108437	3899.02	-1.03346	100
0.0981223	2623.3	-0.701728	100
0.0104767	278.989	0.221753	100
0.115603	299.475	-0.0180595	100
0.00928048	4205.03	-0.976843	100
0.0468895	204.573	0.112243	100
0.0450041	104.853	0.123151	100
0.0227351	1811.75	-0.908887	100
0.00320369	907.673	-1.22872	100
0.146243	938.38	-0.631841	100
0.153464	119.862	-0.0737898	100
0.0114087	946.539	-0.933849	100
0.0540563	234.532	-0.962606	100
0.00659031	14.0009	-1.79487	100
0.0316911	94.8709	-1.41386	100
0.0128188	106.014	-0.456068	100
0.0283189	544.771	-0.570909	100
0.0336933	536.156	0.0209792	100
0.0719137	177.436	0.380399	100
0.0329207	140.751	-0.615044	100
0.0121237	149.772	-0.915254	100
0.00792771	197.011	-1.09204	100
0.0246025	204.211	-0.719632	100
0.0253463	163.811	-0.27975	100
0.0796845	142.38	0.518764	100
0.00310964	3412.42	-1.53321	100
0.0420271	2158.12	-0.747062	100
0.0375986	79.8548	-0.875046	100
0.0472726	136.702	-1.17536	100
0.145188	997.625	0.393607	100
0.0128812	184.702	-1.21801	100
0.0638223	381.295	-0.734556	100
0.0191134	107.505	-0.946096	100
0.15223	130.53	1.60222	100
0.0213931	246.73	-1.26363	100
0.0226004	115.339	-0.92389	100
0.00503313	975.47	-0.55615	100
0.00366799	2558.17	-0.741109	100
0.00189278	6724.54	-0.78249	100
0.0104191	215.99	-1.05336	100
0.0198147	748.004	-0.946774	100
0.017833	409.168	0.80013	100
0.0632421	510.841	-0.518592	100
0.010616	431.638	-0.908145	100
0.0502336	253.13	-0.876662	100
0.00340026	1693.61	-0.869407	100
0.0159348	516.966	-1.12455	100
0.00970426	231.255	-0.71981	100
0.0255146	669.109	-0.754526	100
0.015301	336.218	-0.861675	100
0.288277	119.107	-0.35636	100
0.0148581	1363.52	-1.38354	100
0.27691	80.502	-0.0867374	100
0.0428145	278.97	-0.614829	100
0.371813	911.6	-0.240101	100
0.0420205	771.878	-1.42782	100
0.0365593	260.624	-0.546825	100
0.00789736	502.698	-0.369383	100
0.00800083	284.749	-0.815865	100
0.00721342	111.484	-0.843905	100
0.0066728	570.234	-0.713129	100
0.0253357	71.6432	-0.492544	100
0.040011	283.362	-1.03202	100
0.00737436	274.423	-1.21702	100
0.0483281	229.166	0.848928	100
0.0160955	160.085	-0.866484	100
0.103124	620.855	-0.729342	100
0.00972817	791.077	-1.37093	100
0.00515878	310.965	-1.04762	100
0.0516952	358.377	-0.293982	100
0.0339398	138.089	-0.257385	100
0.0925374	215.585	1.26076	100
0.021164	160.761	-0.931737	100
0.00470428	174.057	-1.24761	100
0.00779798	49.2424	-1.8389	100
0.0393175	66.4366	-0.565216	100
0.0176061	83.5684	-1.29615	100
0.307916	146.77	-0.631804	100
0.119749	174.365	-0.56414	100
0.0517191	63.7671	-0.622277	100
0.0255473	221.527	0.176992	100
0.0022465	291.006	-1.84329	100
0.00355152	264.982	-1.28172	100
0.150689	2066.73	-1.04799	100
0.0211723	266.461	-0.771119	100
0.00268793	635.903	-1.04163	100
0.0116596	118.803	-1.01247	100
0.00591269	845.34	-1.15913	100
0.0240242	88.4777	-0.70008	100
0.00417701	3170.1	-1.08706	100
0.0362065	117.428	-0.605697	100
0.00771648	139.338	-0.849378	100
0.0350583	166.153	-0.379066	100
0.0916166	125.904	-0.929555	100
0.00746654	171.526	-0.657356	100
0.0545044	427.428	-0.216789	100
0.00286829	806836	-1.62279	100
0.0241184	295.398	-1.85455	100
0.091659	103.267	-0.557288	100
0.051642	323.674	0.964144	100
0.00329291	162.325	-2.008	100
0.0101532	237.27	-1.0153	100
0.203744	170.754	-0.446276	100
0.014554	544.238	-0.717045	100
0.0120561	363.752	-0.677831	100
0.088843	149.501	-0.865327	100
0.0434079	101.287	-1.13279	100
0.0248722	81.6168	-0.450584	100
0.00976836	486.91	-0.88832	100
